Slot,Player,Team,Pos,Owner,TeamID
WR,Stefon Diggs,MIN,WR,Petr,7
TE,Travis Kelce,KAN,TE,Petr,7
FLEX,Kareem Hunt,KAN,RB,Petr,7
D/ST,Ravens,BAL,DST,Petr,7
K,Greg Zuerlein,LAR,K,Petr,7
BENCH,Davante Adams,GNB,WR,Petr,7
BENCH,Joe Mixon,CIN,RB,Petr,7
BENCH,Frank Gore,IND,RB,Petr,7
BENCH,Andrew Luck,IND,QB,Petr,7
BENCH,Thomas Rawls,SEA,RB,Petr,7
BENCH,Wayne Gallman,NYG,RB,Petr,7
QB,Russell Wilson,SEA,QB,Michael,4
RB,LeSean McCoy,BUF,RB,Michael,4
RB,LeGarrette Blount,PHI,RB,Michael,4
WR,Doug Baldwin,SEA,WR,Michael,4
WR,Alshon Jeffery,PHI,WR,Michael,4
TE,Charles Clay,BUF,TE,Michael,4
FLEX,Isaiah Crowell,CLE,RB,Michael,4
D/ST,Seahawks,SEA,DST,Michael,4
K,Ryan Succop,TEN,K,Michael,4
BENCH,Brandon Marshall,NYG,WR,Michael,4
BENCH,Randall Cobb,GNB,WR,Michael,4
BENCH,Matt Bryant,ATL,K,Michael,4
BENCH,Martellus Bennett,GNB,TE,Michael,4
BENCH,DeSean Jackson,TAM,WR,Michael,4
BENCH,Bills,BUF,DST,Michael,4
QB,Cam Newton,CAR,QB,Wyatt,5
RB,Leonard Fournette,JAC,RB,Wyatt,5
RB,Lamar Miller,HOU,RB,Wyatt,5
WR,Tyreek Hill,KAN,WR,Wyatt,5
WR,Dez Bryant,DAL,WR,Wyatt,5
TE,Zach Ertz,PHI,TE,Wyatt,5
FLEX,Jordy Nelson,GNB,WR,Wyatt,5
D/ST,Vikings,MIN,DST,Wyatt,5
K,Adam Vinatieri,IND,K,Wyatt,5
BENCH,Jarvis Landry,MIA,WR,Wyatt,5
BENCH,Ben Roethlisberger,PIT,QB,Wyatt,5
BENCH,Donte Moncrief,IND,WR,Wyatt,5
BENCH,Panthers,CAR,DST,Wyatt,5
BENCH,Alex Smith,KAN,QB,Wyatt,5
BENCH,Chris Carson,SEA,RB,Wyatt,5
