Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Matt Cassel,FA,TEN,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jay Cutler,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Kellen Clemens,FA,SDG,QB,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Tarvaris Jackson,FA,SEA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Charlie Whitehurst,FA,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Bruce Gradkowski,FA,PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Drew Stanton,FA,ARI,QB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Moore,FA,MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Ryan,FA,ATL,QB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Joe Flacco,FA,BAL,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Chad Henne,FA,JAC,QB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Josh Javon Johnson,FA,NYG,QB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Flynn,FA,NOR,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Daniel,FA,PHI,QB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Josh Freeman,FA,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Brian Hoyer,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Mark Sanchez,FA,DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Matthew Stafford,APE,DET,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Sam Bradford,FA,MIN,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Jimmy Clausen,FA,BAL,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Colt McCoy,FA,WAS,QB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Tebow,FA,FA,QB,** BYE **,,,,,,,,,,,,,,,,
Dan LeFevour,FA,TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Webb,FA,CAR,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,FA,SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Christian Ponder,FA,SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Blaine Gabbert,FA,SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Cam Newton,BKN,CAR,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Colin Kaepernick,FA,SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Andy Dalton,GARI,CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mallett,FA,BAL,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Yates,FA,HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerrod Johnson,FA,DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Scott Tolzien,FA,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Andrew Luck,LOS,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Robert Griffin III,FA,CLE,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Tannehill,FA,MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Foles,FA,KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Weeden,FA,HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Brock Osweiler,FA,HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Kirk Cousins,SCOT,WAS,QB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Russell Wilson,FUNK,SEA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Kellen Moore,FA,DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Lindley,FA,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Case Keenum,FA,LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Austin Davis,FA,DEN,QB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Simms,FA,ATL,QB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Alex Tanney,FA,TEN,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Glennon,FA,TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Ryan Nassib,FA,NYG,QB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean Renfree,FA,ATL,QB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Landry Jones,FA,PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Dysert,FA,MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Barkley,FA,ARI,QB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Ryan Griffin,FA,TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Tyler Bray,FA,KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt McGloin,FA,OAK,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Blake Bortles,SLIV,JAC,QB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,FA,MIN,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Johnny Manziel,FA,CLE,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carr,FA,OAK,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jimmy Garoppolo,FA,NWE,QB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
AJ McCarron,FA,CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tajh Boyd,FA,PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Logan Thomas,FA,NYG,QB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Mettenberger,FA,PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
David Fales,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Keith Wenning,FA,CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tom Savage,FA,HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Aaron Murray,FA,KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Blanchard,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dustin Vaughan,FA,PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Shaw,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Jameis Winston,FA,TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Trevor Siemian,FA,DEN,QB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Dylan Thompson,FA,LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Sean Mannion,FA,LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Garrett Grayson,FA,NOR,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Mariota,FA,TEN,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Brett Hundley,FA,GNB,QB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Jared Goff,FA,LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Carson Wentz,FA,PHI,QB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Paxton Lynch,FA,DEN,QB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Jacoby Brissett,FA,NWE,QB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Cody Kessler,FA,CLE,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Cook,FA,OAK,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Dak Prescott,FA,DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Kevin Hogan,FA,KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Nate Sudfeld,FA,WAS,QB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jake Rudock,FA,DET,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Allen,FA,JAC,QB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jeff Driskel,FA,CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Doughty,FA,MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevone Boykin,FA,SEA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Taylor Heinicke,FA,MIN,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Stephen Morris,FA,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Joe Callahan,FA,GNB,QB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,30.0,100.0,3.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,28.9
LeSean McCoy,SLIV,BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,15.0,59.0,0.0,4.0,31.0,0.0,5.0,0.0,0.0,0.0,9.0
Mike Gillislee,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,7.8
Bilal Powell,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3
Reggie Bush,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Felton,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Thigpen,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boobie Dixon,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard Pierce,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Herron,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Bohanon,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac Stacy,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khiry Robinson,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dri Archer,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lache Seastrunk,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karlos Williams,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Williams,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wilder Jr.,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troymaine Pope,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Gronkowski,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Howsare,WA (Wed),NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Jackson,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Frank Gore,SCOT,IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Darren Sproles,FA,PHI,RB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
John Kuhn,FA,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAngelo Williams,GARI,PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Fred Jackson,FA,SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Adrian Peterson,APE,MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Marshawn Lynch,FA,SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Ahmad Bradshaw,FA,IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Pierre Thomas,FA,WAS,RB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren McFadden,FA,DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Stewart,NOG,CAR,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Johnson,FA,ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Ray Rice,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,LOS,KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Hightower,FA,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Forsett,LOS,BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Danny Woodhead,LOS,SDG,RB,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Arian Foster,NOG,MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,FA,TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,FA,CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
C.J. Spiller,FA,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mathews,SCOT,PHI,RB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dexter McCluster,FA,TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Joique Bell,FA,DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,GARI,JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
DeMarco Murray,SLIV,TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Stevan Ridley,FA,IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Thomas,FA,MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jacquizz Rodgers,FA,CHI,RB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
DuJuan Harris,FA,SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Patrick DiMarco,FA,ATL,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Asiata,FA,MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Shaun Draughn,FA,SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Trent Richardson,FA,BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Isaiah Pead,FA,MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
LaMike James,FA,MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Ronnie Hillman,FA,DEN,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Cyrus Gray,FA,ATL,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,FA,CAR,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Giovani Bernard,WA (Sat),CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Knile Davis,FA,KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Eddie Lacy,GARI,GNB,RB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Christine Michael,FA,SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Andre Ellington,FA,ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Chris Thompson,FA,WAS,RB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike James,FA,TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Rex Burkhead,FA,CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Stepfan Taylor,FA,ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Kyle Juszczyk,FA,BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,SCOT,KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Kerwynn Williams,FA,ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
C.J. Anderson,SCOT,DEN,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Kendall Gaskins,FA,SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
George Winn,FA,DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Charles Sims,FA,TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Carlos Hyde,SLIV,SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerick McKinnon,FA,MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Terrance West,FA,BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
